content,label
내기바둑 내기당구 다잡아가지 그래? 이런 기사는 왜쓰고 견찰은 왜 흘리는거야 ㅂㅅㄷ,0.0
퇘지들 설리 꼬와서 사냥하더니 이제 최자까지 사냥 시작 ㅋㅋㅋ,0.0
얘도 화사도 성상품화맞다. 괜히여자인척 젠더갈등 조장하지마라ㅆㄹㄱ뒤에너희들말이야;;;; 세상이이따위로돌아가는데 딸가진부모 속이 참도편하겠다. 술집여자도아니고 옷이저게뭐냐ㅉ,0.0
이상화 광대 보소 얼면적도 강남보다 넓네 감출려고 비스듬하게 찍어도 다 티나네 곧 이혼할듯,0.0
그 동네애들 먹는거냐? 어디서 만나서 머그심?,0.0
ㅈㄹ하노 ㅋㅋ 바로 눈앞에 모니터도 32인치인데 존나 작아보임,0.0
하여간 방송국 새끼들 나도 욕했었는데 미안하네...,0.0
친문 = 전라도 홍어,0.0
일본 또라이들아니들이나 처먹어라방사능오염생선TV조선 채널A가왜 친일언론인가 이런 기사안다룬다좃선 똥아일보는일본언론이지 한국언론사 아니다오직 혐한 극우일뿐이다,0.0
씨발.. 명절 선물셋트도 묶음이니 팔지 말고정부에서 파는 종량제도 묶음으로 팔지 말아야지..살기 힘들어 죽갔는데...차라리 박근혜 정부가 낫다..우리 실생활에 피해는 안줬거든..서민생각은 안하는 공산주의 쉐이들...이게 뭐 하는 짓이냐...,0.0
날벼락맞아 삼대가 아작나야하는 쉐이들.....,0.0
모든 만악의 근원은 페미들이구나.. 페미들만 안나대도 행복하게 살았을 사람들 많을텐데ㅠ 응원합니다,0.0
자한당은 끝까지 정신못차리노... 저지랄 하니까 보수대통합이 안되지... 민주당이 하는 병신짓은 다 골라하네ㅋㅋㅋ,0.0
공지이잉 ㅅㅂㅋㅋㅋ,0.0
가만히 있던 스엠 머리채 잡지마 ㅅ1뱔 언플 안해줘서 지금 다들 개빡쳐 있으니깐ㅗㅗ,0.0
근데 그걸로 너처럼 불평하지 않는다. 돈도 많이 받는 새끼들이 나보다 더 널널하네 이런 생각 추호도 안든다고 ㅄ아.,0.0
인도는 왜 저모양이냐,0.0
약쟁이 빨아주는 국뽕 개돼지들..ㅉㅉ,0.0
그말도 맞지 상류층의 개보지와 하층민의 처녀가 동급수준으로 귀하니까,0.0
세금도아깝다 쳐죽일새 키 니자식도 똑같이당해서 디져라 에라이시발 쓰 레 ㄱㅣ새 ㅋㅣ,0.0
추한 문재인 밑닦기들,0.0
지창욱 저 사이에 잇으니까 성형티 확나는데?,0.0
한남들이 문제야 아주 지들이 뭐라도 된거마냥 어린애들이나 괴롭히고 희열감느끼냐?? 지도 덩치있는 남자였으면 머리털끝하나도 건들이지 못할것들이 아주ㅡㅡ,0.0
야임마 내친구 소방관인데 시골이라가 불안나고 맨날 대기중인데나이 서른중반에 월 세후 사백넘게가져간다등신들 뭣하러 사기업다니노잘릴 걱정없지 이제 국가직되면 혜택 개쩔지사기업 좃소 사장 직원 개새끼들아열심히 손발 잘리고 야근 좃빠지게 해가수출 많이해서 세금 많이내라내친구는 얼굴펴가 차도 벤츠 e300타고일도 개편하지소방관이 그렇게 꿀인줄 몰랐단다힘든척하는거 진짜 가끔이벤트라는데조선소 기타 제조업 사망사고비하면 워라벨 개쩐다고함좃소 대기업 직원들 평생 인생 갈아넣어라 ㅋ나도 소방관되어서 개꿀빨아야지,0.0
야 너네 저 위에 여기자 경기방송 지금 어떻게 된줄 아냐? 방송국 재허가 겨우 받고 예산 삭감 한걸로 기사나온다. 씨발 빨갱이 문재앙 북한이다,0.0
ㅁ ㅊ ㄴ,0.0
18키로감량을해야박수쳐주지 그냥 먹고싶은거다먹고디비져자고하면 18키로는그냥쪄,0.0
별 생각 안 하고 썅년 하고 넘길 것 같은데 ㅋ,0.0
아니 이런 시점에 꼭 일본년이랑 만나야했나,0.0
저기 올라오는거 99프로가 소설인데 그걸 또 사실인냥 믿고 퍼오는 새끼는 뇌가 있는새끼냐 이런새끼가 민좆당 뽑는 새끼들임 ㅁㅈㅎ,0.0
링크는 이짓거리 하기전에 니가 선관위홈피들가서 찾아보면 되지 손이없냐,0.0
저년'...평소도보면 교만하기짝이없었다.다신티비나 무대같은데서 않보게되길소망한다.교만햇던 당신의벌일것이다.,0.0
니들이 뽑은 정부다.살만하지?ㅂ쉰들아,0.0
짱깨 새끼들은 핵실험 장소 가서 존나게 잘 뛰놀더만,0.0
난 느금마가,0.0
음주운전자 자꾸 방송 왜 내보내는거야,0.0
냄져들 열폭봐..ㄷㄷ,0.0
은파도 무뇌아,0.0
우리의 주적은 짱개다 일본이아니라.. 미국과 잘만지내면 독도문제는 걱정할필요가없음..,0.0
블랙리스트에 올린 자한당보단 낫지않음?축하하려고 초청한건데 너무 예민하게 반응하네ㅋㅋ자한당은 세금으로 박물관 세울거란다난 좌파 우파 둘다 싫은데 우파가 더 토나옴ㅋㅋ,0.0
아니 병신아내가 댓글 앞페이지에서 예지누나 이쁘냐고 물으니까 니가 니입으로 ㅈ같이 생겻다며? 왜 시비냐?그리고 좆같이 생긴 누나로 어떻게 딸잡냐?,0.0
열심히 일하는 사람은 그냥 호구나 병B신 만들자는 표퓰리즘 . 에라이 이 도적놈아 너도 재인이나 도긴개긴이구나.,0.0
금수보다 못한 쓰레기들 이겠지요,0.0
가장 천박한애가세상을 구한다모티브,0.0
ㅋㅋㅋ 보노보노도 조개들고있으니 여혐이네 ㅅㅂ 별 그지같은 놈들 ㄷ ㄷ ㄷ,0.0
흐음.. 현아랑 이던 서로 성관계를 가졌을까요?,0.0
어쩐지 1위부터 와꾸가 빻고 나머지들 와꾸가 개빻았길래 이게 아이돌이야 싶었는데 이유가 있었군.근데 3랑 4는 투표수까지 조작이라 실질범죄지만1이나 2도 카메라분량이나 캐릭터 잡아주거나 이런것들 청탁 있었을 거 같은데.,0.0
여자 비율 봐라 ㅋㅋ 또 김치녀들 몰려와서 기안 까네,0.0
정우성 지금 유엔난민 홍보대사라 그러는건데 죠.옷도 모르는 ㅂㅅ들이 시비걸고 ㅈㄹ이네ㅋㅋ 정우성 앞에서 눈도 못마주칠 찌질이들이,0.0
쓰레기 같은 생각,0.0
다시 태국 가서 이열음이 대왕조개 따다가 발 끼여서 죽는 장면 찍어오면 조작 아닌거 인정해줄게~ 예능은 리얼이지,0.0
왕따는 등록안해,0.0
서울대생인 연예인 김태희를 고발한다이상한기계를 개발해서 돈을 버는가 하면정신질환을 일으키며 게다가 사생활보장도 못한다김태희는 죽어야한다,0.0
ㅈㄹ 염병들하네. 역대급웹툰에 작품성 비판도 아니고 뭔 여성혐오. 가지가지로 놀고 잘빠졌네,0.0
아니 시발 이걸 정보라고,0.0
전세계 남성 핸드폰 조사하면 95프로 잡힌다. 스님.목사님. 포함,0.0
40대 여자들이 나이값못하고 현빈 멋있다고 하악하악 거리는거 개극혐ㅋㅋ당신들의 튀어나온 뱃살과 흉측한 얼굴을보고 반성하길바람^^;;;,0.0
기자년이 제대로 미쳤구나~,0.0
역시 경상도 답게전투는 안하고 가오만 존나 잡노,0.0
이게 유명한사기냐 별 거지같은놈들도 다있노50만원짜리 벽돌이노,0.0
장난이라하면되지 ㅂㅅ아,0.0
에미 씹 ㅋㅋ 마인크래프트로 생각하네 인생을,0.0
만화는 만화로봐라 정치질하지말고 쓰레기 기자야 구더기 같은것들,0.0
여자들만 유독 열광하는 서현진,0.0
대구교대급도 안되는 학교다니면서 아가리는 왜턴거야?다른게이들 보는데지기싫어서?,0.0
예상 ㅈㅎ 병신아,0.0
저 벤치들어오면 공짜충노숙자틀딱김여사 전용 나와바리됨,0.0
ㅋㅋ아니 할배가 유리하면 왜 나보고 자꾸 꺼지라함? 앜ㅋㅋ,0.0
여자들얼굴 죄자부담 스럽지 ㅡㅡ 성형을 해서그런가 ㅡ다이상하게생김 ㅡ이번시즌은 이필모 부인 처럼 자연스런얼굴 이 없네,0.0
하여간 대통이 그렇게 되고싶냐. 뭐하게. 니꼴리는대로 함 말아먹어 보게. 니가 하는식이면 뭐할려고 노력해서 돈버냐. 그냥 국가가 주는 돈이나 받고 세금도 안내고 대충 살면 편하지. 니돈 전부 기탁하면 니 진심을 믿어준다. 안그러면 대통하고 싶은 떨거지의 말로밖에는,0.0
일게이들은 빅픽처를 못그리는 븅신들임,0.0
솔직히 기자놈같으면 이국주랑 결혼하라고하면 할수있겠냐 집이 그지에 10억준다고하면모를까,0.0
음주운전법이 너무 약하니까 이런 쓰레기들이 길에 돌아다니는거 아닙니까 집주인만 적폐 만들지 말고 저런 쓰레기들도 처리하는 법좀 만드세요,0.0
인간자체에 환멸이 난다 씨발꺼 ㅋㅋㅋ,0.0
아무말 대잔치 이건 사년전에 본 단언데 아직도 쓰는새끼가 있냐 니 에미에비가 쓰디? 아 뒤졌냐 ㅋㅋ ㅈㅅ ㅎㅎ,0.0
강철브라..강철팬티...씨발,0.0
결국은 조직의 최상위 권력자들 따까리 밖엔 안됨.,0.0
지금 만지러 갑니다.,0.0
최자는 대체 왜 욕먹는건가요?? 걍 페미년들이 어떻게든 남자탓하려고 발버둥치는것같은데 ㄹㅇ두뇌수준 심각해보입니다,0.0
혼자 갑치는군아,0.0
ㅋㅋ 인생수준ㅋㅋ,0.0
손예진 20대때 온갓 열폭 메갈녀들이 득달처럼 악플 달던 기억이 나네. 30대쯤 되니 악플 줄어듬 ㅎㅎ,0.0
현역장병 여러분 기회놓치면 후회합니다국방부훈령에 아무 문제없다고 하니까무조건 실행하세요 못하면 빙신됩니다,0.0
남자 하나 잘 물은 에이급 술집언니같아. 나두 진심으로 키가 컸으면 호스트하겠다. 얼굴은 마츠모토준 황찬성 닮았다고들 그러네.,0.0
패션이 왜저래ㅠ 남편이 용돈 안줘요?,0.0
뻔뻔하게 장례식은 왜함?ㅋㅋㅋ,0.0
술먹고 운전 안해본 사람잇나 죽은사람은 그냥 재수가 업는거지,0.0
와 아니나 다를까 제목보고 예상했는데 댓글 계집년들 악플 처갈기고 있었네 ㅋㅋ 반대로 9살 연상 신부였으면 이년들 보나마나 미친듯이 빨아줬음 ㅋㅋ,0.0
난 사투리쓰는남자 시름,0.0
평소에 애미나 아줌마들이 너한테 잘생겼다 하는거 진짠줄 아는데,0.0
김재욱 너무 비호감이다 ㅠㅠ 다들 공감하실듯,0.0
여기서 실명이나 초성으로라도 언급하면 고소감인건 알고있지???? 고소먹을 준비는 하고 언급하는 거냐 닭대가리들아,0.0
그리고 뼈 하나 더때리면 여론조사 별거 아니라고 우기는 틀많은데 이석기경기연합 어쩌고 그것도 여론조사 조작 결국 정당해산까지 간거임 선거는 민주주의꽃이라서 엄격함 닭이 여왕마인드 조선시대머리라 막한거지,0.0
뭐가 레전든데 씹새야 ㅁㅈㅎ나 쳐먹어,0.0
쿵쾅이ㅡ들 못나가지고 질투는 오지게하네,0.0
괴물 같은 소리한다데모 안 하고 공부하면 괴물이냐?ㅋㅋㅋ,0.0
사람들 존12 나 소름끼치네 죄다 싸패들;;;;;;;; 설리 살아있늘땐 설리 인스타 찾아가서 악플 지들때문에 설리 죽은건 생각 1도 안하고 최자탓만 하면서 최자 인스타 우루루가서 악플;;;;;;;;; 야 니들 남탓하지마. 니들이 살인자자 누굴 탓해 싸패들;;;;;,0.0
얼마전에 일본가는데 옆에 전투기붙던대 ㄷㄷ 존나 신기했음,0.0
음주운전자 새끼들은 코랑 입으로 죽을때까지 술을들이 부어줘야 된다,0.0
오지게 하나보네 ㅋ,0.0
그래서 문재앙 정부에서 담배 규제 하려하는데박근혜 담배 잘했다고 하는 일게이들이 이건 또 욕하더라,0.0
저질 종이에다 수준이하의 인쇄기술 뭐 자랑할거도 하나도 없는 상거지들이 쓰잘데기없는데다 힘쓴다고 큰욕본다,0.0
불륜하는년놈들 뭐가 이쁘다고 계속 기사 싸지르는거지?,0.0
정말 쓰레기같은 동생이다,0.0
능지 병신들임 ㄹㅇ,0.0
페미세상이라 이게다 재앙이탓이다,0.0
이새기도 까면깔수록 개념없고 병신임. 절대 대통령되면 안된다. 잘못하면 문재앙을 성군으로 보이게할수도 있을놈임,0.0
응 강남 개포동에 썩다리 아파트가 20억이야,0.0
뭐래 븅신이 ㅋㅋ 통계가 뜬건데 니 뇌피셜이 아니라 통계라고 ^^,0.0
산이는 피해자 아닌가??누가 엿먹으라고 띄운것 같은데매갈???,0.0
댓글 가관이다 ㅋㅋ 자살한게 최자탓인 마냥 몰아가네 메갈들 손가락 놀려서 자살한거지 무슨 최자떄문이야 하... 이러니 저능아 소릴듣지,0.0
여성은 혐오의 대상이 아닙니다. 명품좋아하고 남자를 atm기계로 생각하고 결혼할 나이때까지 돈 한푼 못모으고 해외여행 쳐 다니면서 힐링 어쩌구하면서 결혼때 남자가 집해와야 하며 결혼하믄 일 안한다는 한녀들이 혐오의 대상이죠. 극혐.,0.0
지랄하네무슨구미에 전라도가있노,0.0
전라도 더러운 습성이 저 만화에 다 들어가 있음 남탓에 당한 놈이 빙신이지라에 악랄한 지 놈이 피해자란 피해망상에 약자에 대한 한없는 잔인함 ~ 2% 존경스런 탈라도 제외 인간의 탈을 쓴 악마새끼들,0.0
뽕쟁이 몰골 ㄷㄷ,0.0
이제 교회나가자 게이야,0.0
홍어새끼맞네,0.0
졸리 심심하게 사네,0.0
ㅈㅇ과 이별한 아별,0.0
아직도 술처먹고 운전하는 쓰레기들 있네.. 관용없이 20년 징역살게해라,0.0
지네들도 안처먹는 수산물을 사라고 우게는 미친 왜놈새끼들 정신이 나간듯~ 이 왜놈들은 저런 사고방식을 그들에게 개씨앗을 준 사무라이새끼들 때문인가?,0.0
mbc엔 좌파쓰레기들만 남았구나.,0.0
저 짱개는 왜 갑자기 한국활동하냐,0.0
용접공들이 절대 배우자로 못만날 여자긴 하지 ㅎㅎ,0.0
ㅉㅉ,0.0
울동네는 맘충들없음.,0.0
친문 대깨문들은 살아있는 바른사람들을 물어뜯고 죽이는 좀비 같은 존재다 너무나 꽉막힌 사상과 눈과 귀가 안타깝다 ㅉㅉ,0.0
우리나이로 30이면 퇴물 상폐녀,0.0
눈 졸라 모였네 난 박신혜 스타일이 좋음 신동엽같이 모인눈 극혐 갈데가 없어 짱개랑,0.0
그럼 꼽아 놓고 하면 좆질로 분수 가능?,0.0
또 어묵 쳐먹었나요?,0.0
SE$ 아닌가요 이제 Sea Eugene $hoo,0.0
이번정부는 또 본인들이 무능력한거를 남탓이라고 하네... 부동산 공급을 늘려야 안정된다는거를 진짜 모르는건가? 아직도 투기꾼들과 유튜버 전정부만 탓하나?? 남탓하다가 도대체 몇년이나 지났고 ㅂㅅ 같은 정책 덕에 집값 상승만 더 부추기는지,0.0
응 일베 개새끼^^,0.0
언젠간 어떤남자에게 소유물이 되겠지? ㅇㅇ 노처녀는 안될거 아니냐? 김태희도 결혼할판에 김태희는 비 소유물이다,0.0
모유수유 중단하고 분유스유하면되지!맨날 니 젖안나오는것도 인터넷뉴스로 봐야하니!,0.0
다나 살 찐거 보고 나도 살 빼면 다나처럼 이뻐지겠지하며새벽에 양념치킨 먹다가 손가락에 묻은 앙념 빨아 먹는 메퇘지년들 생각나네 ㅎㅎ,0.0
댓글들 꼬라지봐라ㅋㅋ중국내 법 무시하고 불법저지른 판빙빙을 편들어주고있네 머가리들 비었나ㅋㅋ아무리 중국이 공산국가에 미개한나라라고 해도 불법저지른 년을 응원하냐,0.0
말하는 수준이 좀 떨어지는 뇨자.,0.0
후쿠시마산 아베가 그거 처먹고 빌빌거리는데 대책없는 쪽바리들,0.0
페미니즘이나 갖다 버려라 이 멍청한 ㄴ들아,0.0
과대포장이나 규제해라 등신들아,0.0
여성비율 69 아줌마들아 좀 징징대지마라급식년들도 마찬가지고 역사배경지식이 아무것도 없으니 재미가 없지 허구헌날 달달핰 로코 만 쳐보니까 비주얼 쩔고 젊은 남자가 나와서 니들 판타지 만족시켜줄 드라마만 찾지ㅉㅉㅉ,0.0
미췬 무능한정부 정은이 똥꼬빨다가 김여정한테 댄통 당햇지 ㅋㅋ,0.0
아는 부부는 임신실패했다더라. 걱정 마. 날이면 날마다 버뮤다삼각지대안으로 가랭이사이요술램프위마법스틱을 들락날락 위아래윗윗아래로 구슬땀을흘리면 2세는 언제가는나올테니까.,0.0
ㅋㅋ차유람 세뇌당해서 예수쟁이됨 ㅋㅋ,0.0
김태희이년도 남자보는눈깔은없어! 이시언급이랑 결혼이라니!,0.0
게이야 용기사면 드래곤 사역하고있노?,0.0
낮술쳐먹고 대리운전비 낼돈은 아깝냐? 개작두로 대가리치고 지옥가서 반성해라.,0.0
구혜선 섹시하지 않은 젖꼭지였구나... 실망..,0.0
따뜻한거지 편하기는병신아,0.0
가만보면 문정부는 호구잡힌듯 인귄쟁이 환경쟁이 여성쟁시등등 씨이입선비 행세하는것들 꼬봉역활이 목표인듯,0.0
검사 판사들이 쓰레기들인지라,0.0
쉰내나는 40대 아줌마들이 빠는 이드라마 이제 랭킹 뉴스에서 이제 안보게되서 너무기쁨 40대 아줌마 아저씨 로맨스라 1도 몰입안됨 ㅋㅋㅋ,0.0
쓰레기 대깨문들...쓰레기장도 아깝다. 그냥 모아서 태워버려야지.,0.0
야 ! 화면을 왜 2개를 동시에 보고있어야 하는데? 대굴빡에 뭐가들어있으면 이런생각을 해내고 이걸 승인해서 제품으로까지 만들어 출시를 하냐?? 망하는데는 다 이유가 있다.,0.0
친일 매국노 국민의 짐 아가리에 다 쑤셔,0.0
노트북등 IT 제품은 브랜드도 중국산이아 등신아 꼭 좆도 모르는 새끼들이 컴퓨터 아는척 오진다니깐 비유도 등신 같이함 16기가 브랜드 란다 씨발 ㅋㅋ괜히 모르면서 나서는 애들 보면 김치년 보는거 같아서 딥빡이 쳐오름,0.0
친중이니 친미니 친일이니 ~,0.0
다음에 쳐맞을거 두려워서 칼질함,0.0
저 좌좀 연예인 정권 바끼지않는한 계속봐야돼,0.0
개진핑 똥짱깨의 똥걸레 헬쥐,0.0
시스템을 짜야한다는 건 누구라도 알고 있는 뻔한 답에 지나지 않는데도 저 개새끼가 꾸역꾸역 반복하는 것은 다음 명제를 위한거다.,0.0
잘나가고 돈많은데 차별하면 어떠냐ㅋㅋ똥양인은 차별당할 만한 외모기도하고ㅎ백인들 찬양하자그냥,0.0
너무 팩트로 쳐맞아서 대가리가 기능 못하나?,0.0
아베 나베 남매 따까리인 듯...,0.0
가세연에도 나오던데 좌빨 강사면 절대 안 나가지,0.0
그건 모르겠고 갑자기 이 듣보잡이 쳐나대는게꼴보기싫음,0.0
족바리들아 니들좋아하는 스시 만들어 쳐 드세요,0.0
혐세의 한국외대 나온 성제준 엄청 무시하던데 (지는 삼수지만 서울대라서 이해는 함)같은 중경외시 주예지 겁나 까겠노ㅋㅋ,0.0
대깨문이 왜 대깨문이겠어. 내로남불에 뻔뻔의 극치인 문씨나 그 추종자자들이나 똑같네,0.0
저 상황에서 남 목숨 챙기는 병신새끼도있냐 ㅋㅋ,0.0
08에 땅값이 떨어져서 지금 떨어졌냐고 병신아 ㅋㅋ 아니 시발 08년도에 지구 망했냐? 인생 종쳤어? 08년도에 리먼브라더스 사태가 와서 모든 게임이 끝났나보네 ㅋㅋ,0.0
쓰레기집단 민주좌빨들이 흉악을 떨고 대깨문들이 여론을 똥물로 뒤 덮어도 악함이 선함을 이길 수 없다 ... 현님은 가을하늘처럼 청명한 햇빛으로 바이러스세균같은 좌빨들을 이겨내고 당당히 일어서리라 믿슴니다,0.0
응 평생 문 열지마라.. 써글놈들..,0.0
돈많이 버는 여자연예인이 일반인 회사원과 결혼하니깐 쪽팔려서 그러나? 왜 비공개로..그러지?,0.0
자살 언제하냐?,0.0
자한당 쓰레기들이 궤변을 늘어놓는 거나 ~ 왜놈들이 늘어놓는 궤변이 닮은데가 엄청 많아..역시 조상새끼들이 왜놈 앞잡이 노릇한게 근거가 있는듯,0.0
와 ㅅㅂ여기 아직도 싸우나,0.0
연예인은 무슨ㅋㅋ 걍 저옷입고 술집가서 술이나 팔아라,0.0
으이그 그딴걸 자랑이라고 짖거리냐? 너거새끼가 학교째고 그래봐라 ㅉㅉ 하여간 자식은 부모를 닮는다더니 ㅉ,0.0
나라를 털어먹는 개문빠들... 결국 개문재앙을 감옥에 보내게 될꺼다~,0.0
김포는 뭐 김 네장씩 싸먹는 새끼들이냐?,0.0
ㅇㅇ 맞음 이거임 시발 나도 중고나라 사기당했는데 역으로 조선족 씨발년들이 이지랄로 내번호 곱창내더라 ㅋㅋㅋ,0.0
내가 볼 땐 벌리는게 문제임 요즘 남자 좀 괜찮다 싶음 일단 벌리고 보니까...,0.0
아니 멍청하니깐 사기당하지 ㅋㅋ헤헤헤헿,0.0
이런 저능아들은 도대체 뭔생각하면서 사는지 모르겠네,0.0
문색히 필리핀 안가노,0.0
개소리 집어쳐라.,0.0
최자는 걍 이름부터 병시닌뎈ㅋㅋ 연예인하겟다는놈이 최강자지라니어휴 더러워,0.0
지 랄 하 고 자 빠 졌 네,0.0
주방장 새끼들한테 쉐프라는 이름 좀 쓰지마라.,0.0
게이애 침착하고,0.0
하현우도그렇고 지르면 다가왕이네 ㅉㅉ,0.0
원래 양남들은 잘 안갈아입는다 ㅋㅋ,0.0
이 기자 개독인가?? 헬퍼거 사실주의 개독을 표현해서 빡치셨나?? 혐오스러우면 안보면 됨.,0.0
틀딱드라마 조연으로 많이나옴,0.0
이 할줌마는 아직도 자기가 연예인인줄아는듯,0.0
아직까지 밝혀진 죄가 없으니 당연히 입대해야죠,0.0
이열음이 싼 똥 제작진이 치우네. 이열음이 잘못하고 소속사가 피해자 코스프레해서 청원올린 거다. 이열음 자업자득이다. 싸가지 없어서 자기가 한 업보 돌아오는 중이다. 실체가 공개되길 바란다.,0.0
꼭 보면 엠생/백수/모쏠아다/그지새키일수록 얼굴에 집착을하더라 ㅋㅋㅋ,0.0
병신 빡대가리 반일국뽕 수준 ㅋㅋ,0.0
몸매 미끈한 여자들이야말로 남자에게 최고지,0.0
여기서도 문재앙 이지랄들 하네 정치병 에반데... 문재인 싫은건 나도 싫은데 굳이 여기에서까지 ㅈㄹ들을,0.0
종국시러 진영이가 천만배아까워기래기녀석들 하는짓이라 ㅉ ㅉ,0.0
안보면 그만인데 굳이 그걸 찾아서 쳐보고 자빠진 우리 개돼지들 ㅋㅋㅋ,0.0
더치페이 안하고 가슴 계란후라이만한 김치년은 그냥 한번 먹고 버려라....메갈워마드 100%다,0.0
육갑지랄이효리 개.....욕질에...코피...참 삐 귀에 개지라 ㄹ 이효리참 초상엔 가야지 은인린데,0.0
딱 장사꾼처럼 생겨먹었네 백정답게 ㅋㅋ,0.0
최자 별명 + 그 뭣같은 노래만 봐도 최자 때문인거 맞는데 은근슬쩍 논점 돌려서 개소리 하는것 보소 ㅋㅋ 통ㅂㅔ충들이랑 합이 잘 맞아떨어지네,0.0
씌레기,0.0
존나귀여워...,0.0
술먹고 판사새끼 죽여도 무죄,0.0
주는것없이 그냥별로 ㅠ한가인 ??????,0.0
100분토론에서 집값 안떨어진다고 햇던놈은 처벌 안하냐 ㅋㅋㅋ 유튜버도 통제하냐..씨발 존나 웃긴 나라다 처음 경험해보는 나라다,0.0
참 어이없네. 평생 살아오며 요즘처럼 먹고살기 힘든적이 없는데 다 미쳐 널뛰네. 국가? 국회의원? 장관? 이놈 저놈 다들 미쳤네. 그저 자기들 밥그릇만 챙기고.. 이렇게 다들 미쳐가는데 그냥 다 불지옥에나 떨어져 디져라,0.0
주민들한테 삽으로 머리를 내리 찍혀야 정신을 차릴려나,0.0
미친새끼들 저거 사실상 외압이네 .. 청와대에서 공문보내면 불법아니냐?? ㄷㄷ,0.0
뭉가 따까리 어용방송 엠 ㅂ ㅣ ㅇ 신의 똥볼...! 요즘 누가 보나요?? 엠 ㅂ ㅣ ㅇ 신...ㅉㅉ,0.0
연이도 어렸을땐 참 이뻤는데. 이제 40 넘고 퇴물되서 시집도 못가고. 재취자리 아니면 평생 혼자 살아야될 나이가 됐네,0.0
난 저껌둥이를 엄청 싫어하지만 돈주고 하는것도 죄가된다면 우리나라 남자 80프로는 다잡아가라 돈주고 안해본 사람이 어딨냐 글고 돈죽고하면 당연히 사가시 해주는거지,0.0
본넷 열고 허리숙이고 엔진룸보는 자세에서 뒤에서바로 벨트풀고싶었다 물론 팬벨트,0.0
동명인 걔 예쁘던데 걔 때문에 니가 떡으니 고마워 해라 ‼️‼️,0.0
지저분하고 더럽고 추악한 더듬이들 내로남불 도루아미타불이다 공정과 정의 사람사는세상이 이런 개같은 나라였나?,0.0
마른게 크긴크더라,0.0
베이비부머 전부 뒤져야 가능한 일이다 한국에선,0.0
여기서 조선인마인드가 왜나오냐 미친새끼야,0.0
ㅋㅋ 얘 귀엽다 개따먹고싶네,0.0
목포 조폭이랬는데 알고말해.여리긴 시발지사형당해 쳐우는게 여리댄다ㅂㅅ,0.0
지프타밧니? 개쓰렉이다. 그래서 펠리세이드로 바깟다. 수입차 타보고 뎃글달기~,0.0
일본이 지금 평균 신규 채용보다 퇴직자가 더많아 현시점 고령화 일본이 너무 압도적이라 당장 취직자체는 확실히 많이 열려있음다만 단점은 전세문화는 우리나라뿐이라 자리 잡을떄까지 월세압박 좆될거임,0.0
차은혁이 진짜 나쁜놈인데 결혼식때 남편있는 딴여자한테 키스하고 채린아 걍 문재상한테 가. 지하방에사는 운전기사가 뭐니~ 수준 떨어지게ㅋ,0.0
역시 엠벵신 정권의 개 조작방송의 히로인답네 최자를 걱정하며 조심스럽게 만들었다고?? ㅋㅋㅋ 개돌아이 피디아냐??? 칼로 쑤시면서 다칠까봐 정말 걱정했다..... 이거냐???,0.0
젤 공장충들 화장실에서 오줌 모아놨다가 젤에 넣음,0.0
죄송하면 죽어,0.0
저거들 고향 젓라도 아닌가요?,0.0
이봐요 미친놈씨,0.0
좃선이 간접광고 해주는구만,0.0
솔까 못 생김... 흑인 주제에,0.0
마누라 하나 못 잡고 잡혀서 사는 호구 병신 보빨러들이 얼마나 많길래 저러냐?,0.0
막상 영남공대 금오공대도 소수들만 취업 잘하지 거의 70~80 좆소 따리인데 딸 존나 치면서 서성한 인문상경보다 취업 잘된다는 꼴.....,0.0
설리가 이뻐서 질투하는 한녀들 겁나 많네 ㅋㅋ 이쁜게 부러우면 부럽다고해,0.0
내 친구도 와이프 눈코해서 괜찮게 생겼는데 딸래미 낳고보니 개빻았더라친자검사 해봐야 하나 싶은 수준임,0.0
씨발 이걸 모른다고?면허 반납하자,0.0
개찐따 답네 ㅋㅋ,0.0
(현재 호텔주인 심정) 아18 난 마른하늘에 날벼락맞고 호텔망하게생겼는데 누군 계속 추모받네....,0.0
문제인 🐕🦜끼야 너가 인간이냐 . ㅅ ㅂ ㄴ ㅇ,0.0
똑 떨어져라 시벌련,0.0
ㄴㄴ 제일 딸리는건 니 아이큐 아님??ㅎ,0.0
신혜성 이넘이 다 말아먹었지.. 도박 상습범에 음주운전까지,0.0
또시작이다 피디와 그나부랭이가 부추기는백종원 좀비 써프라이즈 백종원이 프랜차이즈 광고비는 내냐한시간 이면 몇십억이데이 ㅆ 브 ㄹ 뇌가앖는 좀비 빙신 눈깔들 하군오늘도 맛난 설탕 한스픈 하쥬,0.0
씹엠생오타쿠일뽕좆병신들이 지들인생좆망한걸 울분토하는 진짜감정쓰레기통으로 전락해버렸음,0.0
당연한거 아니냐? 한자리까지 갔다 이지경이 된게 사이비 교회 스레기들 땜시 이리 된건데 저 보통 사람들은 사이비 교회땜시 피해지가 된건데 정작 잡아야할 사이비 교회 스레기들은 가만 놔두고 엄한 선량한 사람들만 잡는건 똑같은 스레기 짓거리 아니냐?,0.0
애들을 주워왔나,0.0
이재명 얼굴 보이지 마라! 역겹다.,0.0
유시민과 관련된 구린것도 없애버리네 저 미친 시발 새키가,0.0
